date,lake_level,lake_extent_km2,water_depth,volume_km3
1949-02-23,1134.319,66841.366493374,1134.319,75819.4319993975
1949-02-24,1134.319,66841.366493374,1134.319,75819.4319993975
1949-02-25,1134.319,66841.366493374,1134.319,75819.4319993975
1949-02-26,1134.319,66841.366493374,1134.319,75819.4319993975
1949-02-27,1134.319,66841.366493374,1134.319,75819.4319993975
1949-02-28,1134.319,66841.366493374,1134.319,75819.4319993975
1949-03-01,1134.299,66841.366493374,1134.299,75818.09517206762
1949-03-02,1134.299,66841.366493374,1134.299,75818.09517206762
1949-03-03,1134.299,66841.366493374,1134.299,75818.09517206762
1949-03-04,1134.279,66841.366493374,1134.279,75816.75834473775
1949-03-05,1134.269,66841.366493374,1134.269,75816.08993107283
1949-03-06,1134.269,66841.366493374,1134.269,75816.08993107283
1949-03-07,1134.269,66841.366493374,1134.269,75816.08993107283
1949-03-08,1134.269,66841.366493374,1134.269,75816.08993107283
1949-03-09,1134.269,66841.366493374,1134.269,75816.08993107283
1949-03-10,1134.249,66841.366493374,1134.249,75814.75310374296
1949-03-11,1134.244,66841.366493374,1134.244,75814.41889691049
1949-03-12,1134.239,66841.366493374,1134.239,75814.08469007802
1949-03-13,1134.239,66841.366493374,1134.239,75814.08469007802
1949-03-14,1134.239,66841.366493374,1134.239,75814.08469007802
1949-03-15,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-16,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-17,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-18,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-19,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-20,1134.229,66841.366493374,1134.229,75813.4162764131
1949-03-21,1134.239,66841.366493374,1134.239,75814.08469007802
1949-03-22,1134.239,66841.366493374,1134.239,75814.08469007802
1949-03-23,1134.239,66841.366493374,1134.239,75814.08469007802
1949-03-24,1134.239,66841.366493374,1134.239,75814.08469007802
1949-03-25,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-26,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-27,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-28,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-29,1134.219,66841.366493374,1134.219,75812.74786274816
1949-03-30,1134.189,66841.366493374,1134.189,75810.74262175336
1949-03-31,1134.189,66841.366493374,1134.189,75810.74262175336
1949-04-01,1134.179,66841.366493374,1134.179,75810.07420808842
1949-04-02,1134.179,66841.366493374,1134.179,75810.07420808842
1949-04-03,1134.179,66841.366493374,1134.179,75810.07420808842
1949-04-04,1134.179,66841.366493374,1134.179,75810.07420808842
1949-04-05,1134.199,66841.366493374,1134.199,75811.41103541829
1949-04-06,1134.199,66841.366493374,1134.199,75811.41103541829
1949-04-07,1134.219,66841.366493374,1134.219,75812.74786274816
1949-04-08,1134.219,66841.366493374,1134.219,75812.74786274816
1949-04-09,1134.219,66841.366493374,1134.219,75812.74786274816
1949-04-10,1134.219,66841.366493374,1134.219,75812.74786274816
1949-04-11,1134.219,66841.366493374,1134.219,75812.74786274816
1949-04-12,1134.219,66841.366493374,1134.219,75812.74786274816
1949-04-13,1134.279,66841.366493374,1134.279,75816.75834473775
1949-04-14,1134.279,66841.366493374,1134.279,75816.75834473775
1949-04-15,1134.279,66841.366493374,1134.279,75816.75834473775
1949-04-16,1134.239,66841.366493374,1134.239,75814.08469007802
1949-04-17,1134.239,66841.366493374,1134.239,75814.08469007802
1949-04-18,1134.239,66841.366493374,1134.239,75814.08469007802
1949-04-19,1134.239,66841.366493374,1134.239,75814.08469007802
1949-04-20,1134.239,66841.366493374,1134.239,75814.08469007802
1949-04-21,1134.299,66841.366493374,1134.299,75818.09517206762
1949-04-22,1134.319,66841.366493374,1134.319,75819.4319993975
1949-04-23,1134.299,66841.366493374,1134.299,75818.09517206762
1949-04-24,1134.319,66841.366493374,1134.319,75819.4319993975
1949-04-25,1134.319,66841.366493374,1134.319,75819.4319993975
1949-04-26,1134.339,66841.366493374,1134.339,75820.76882672736
1949-04-27,1134.339,66841.366493374,1134.339,75820.76882672736
1949-04-28,1134.324,66841.366493374,1134.324,75819.76620622996
1949-04-29,1134.299,66841.366493374,1134.299,75818.09517206762
1949-04-30,1134.299,66841.366493374,1134.299,75818.09517206762
1949-05-01,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-02,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-03,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-04,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-05,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-06,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-07,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-08,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-09,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-10,1134.319,66841.366493374,1134.319,75819.4319993975
1949-05-11,1134.319,66841.366493374,1134.319,75819.4319993975
1949-05-12,1134.319,66841.366493374,1134.319,75819.4319993975
1949-05-13,1134.319,66841.366493374,1134.319,75819.4319993975
1949-05-14,1134.279,66841.366493374,1134.279,75816.75834473775
1949-05-15,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-16,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-17,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-18,1134.289,66841.366493374,1134.289,75817.4267584027
1949-05-19,1134.299,66841.366493374,1134.299,75818.09517206762
1949-05-20,1134.329,66841.366493374,1134.329,75820.10041306242
1949-05-21,1134.314,66841.366493374,1134.314,75819.09779256504
1949-05-22,1134.329,66841.366493374,1134.329,75820.10041306242
1949-05-23,1134.339,66841.366493374,1134.339,75820.76882672736
1949-05-24,1134.334,66841.366493374,1134.334,75820.43461989489
1949-05-25,1134.314,66841.366493374,1134.314,75819.09779256504
1949-05-26,1134.304,66841.366493374,1134.304,75818.4293789001
1949-05-27,1134.329,66841.366493374,1134.329,75820.10041306242
1949-05-28,1134.399,66841.61448016053,1134.399,75825.06062467961
1949-05-29,1134.339,66841.366493374,1134.339,75820.76882672736
1949-05-30,1134.354,66841.366493374,1134.354,75821.77144722476
1949-05-31,1134.324,66841.366493374,1134.324,75819.76620622996
1949-06-01,1134.359,66841.366493374,1134.359,75822.10565405722
1949-06-02,1134.319,66841.366493374,1134.319,75819.4319993975
1949-06-03,1134.369,66841.366493374,1134.369,75822.77406772216
1949-06-04,1134.349,66841.366493374,1134.349,75821.4372403923
1949-06-05,1134.319,66841.366493374,1134.319,75819.4319993975
1949-06-06,1134.339,66841.366493374,1134.339,75820.76882672736
1949-06-07,1134.319,66841.366493374,1134.319,75819.4319993975
1949-06-08,1134.339,66841.366493374,1134.339,75820.76882672736
1949-06-09,1134.309,66841.366493374,1134.309,75818.76358573257
1949-06-10,1134.339,66841.366493374,1134.339,75820.76882672736
1949-06-11,1134.314,66841.366493374,1134.314,75819.09779256504
1949-06-12,1134.339,66841.366493374,1134.339,75820.76882672736
1949-06-13,1134.309,66841.366493374,1134.309,75818.76358573257
1949-06-14,1134.294,66841.366493374,1134.294,75817.76096523517
1949-06-15,1134.299,66841.366493374,1134.299,75818.09517206762
1949-06-16,1134.304,66841.366493374,1134.304,75818.4293789001
1949-06-17,1134.274,66841.366493374,1134.274,75816.42413790528
1949-06-18,1134.264,66841.366493374,1134.264,75815.75572424034
1949-06-19,1134.269,66841.366493374,1134.269,75816.08993107283
1949-06-20,1134.254,66841.366493374,1134.254,75815.08731057543
1949-06-21,1134.274,66841.366493374,1134.274,75816.42413790528
1949-06-22,1134.269,66841.366493374,1134.269,75816.08993107283
1949-06-23,1134.269,66841.366493374,1134.269,75816.08993107283
1949-06-24,1134.249,66841.366493374,1134.249,75814.75310374296
1949-06-25,1134.239,66841.366493374,1134.239,75814.08469007802
1949-06-26,1134.259,66841.366493374,1134.259,75815.4215174079
1949-06-27,1134.249,66841.366493374,1134.249,75814.75310374296
1949-06-28,1134.239,66841.366493374,1134.239,75814.08469007802
1949-06-29,1134.244,66841.366493374,1134.244,75814.41889691049
1949-06-30,1134.219,66841.366493374,1134.219,75812.74786274816
1949-07-01,1134.219,66841.366493374,1134.219,75812.74786274816
1949-07-02,1134.269,66841.366493374,1134.269,75816.08993107283
1949-07-03,1134.219,66841.366493374,1134.219,75812.74786274816
1949-07-04,1134.209,66841.366493374,1134.209,75812.07944908322
1949-07-05,1134.249,66841.366493374,1134.249,75814.75310374296
1949-07-06,1134.239,66841.366493374,1134.239,75814.08469007802
1949-07-07,1134.229,66841.366493374,1134.229,75813.4162764131
1949-07-08,1134.229,66841.366493374,1134.229,75813.4162764131
1949-07-09,1134.229,66841.366493374,1134.229,75813.4162764131
1949-07-10,1134.229,66841.366493374,1134.229,75813.4162764131
1949-07-11,1134.229,66841.366493374,1134.229,75813.4162764131
1949-07-12,1134.219,66841.366493374,1134.219,75812.74786274816
1949-07-13,1134.199,66841.366493374,1134.199,75811.41103541829
1949-07-14,1134.189,66841.366493374,1134.189,75810.74262175336
1949-07-15,1134.214,66841.366493374,1134.214,75812.41365591569
1949-07-16,1134.204,66841.366493374,1134.204,75811.74524225075
1949-07-17,1134.209,66841.366493374,1134.209,75812.07944908322
1949-07-18,1134.194,66841.366493374,1134.194,75811.07682858582
1949-07-19,1134.214,66841.366493374,1134.214,75812.41365591569
1949-07-20,1134.169,66841.366493374,1134.169,75809.4057944235
1949-07-21,1134.159,66841.366493374,1134.159,75808.73738075857
1949-07-22,1134.229,66841.366493374,1134.229,75813.4162764131
1949-07-23,1134.199,66841.366493374,1134.199,75811.41103541829
1949-07-24,1134.199,66841.366493374,1134.199,75811.41103541829
1949-07-25,1134.239,66841.366493374,1134.239,75814.08469007802
1949-07-26,1134.229,66841.366493374,1134.229,75813.4162764131
1949-07-27,1134.199,66841.366493374,1134.199,75811.41103541829
1949-07-28,1134.199,66841.366493374,1134.199,75811.41103541829
1949-07-29,1134.184,66841.366493374,1134.184,75810.40841492088
1949-07-30,1134.149,66841.366493374,1134.149,75808.06896709361
1949-07-31,1134.149,66841.366493374,1134.149,75808.06896709361
1949-08-01,1134.139,66841.366493374,1134.139,75807.40055342868
1949-08-02,1134.149,66841.366493374,1134.149,75808.06896709361
1949-08-03,1134.159,66841.366493374,1134.159,75808.73738075857
1949-08-04,1134.199,66841.366493374,1134.199,75811.41103541829
1949-08-05,1134.179,66841.366493374,1134.179,75810.07420808842
1949-08-06,1134.199,66841.366493374,1134.199,75811.41103541829
1949-08-07,1134.169,66841.366493374,1134.169,75809.4057944235
1949-08-08,1134.174,66841.366493374,1134.174,75809.74000125597
1949-08-09,1134.209,66841.366493374,1134.209,75812.07944908322
1949-08-10,1134.184,66841.366493374,1134.184,75810.40841492088
1949-08-11,1134.189,66841.366493374,1134.189,75810.74262175336
1949-08-12,1134.169,66841.366493374,1134.169,75809.4057944235
1949-08-13,1134.174,66841.366493374,1134.174,75809.74000125597
1949-08-14,1134.184,66841.366493374,1134.184,75810.40841492088
1949-08-15,1134.159,66841.366493374,1134.159,75808.73738075857
1949-08-16,1134.184,66841.366493374,1134.184,75810.40841492088
1949-08-17,1134.209,66841.366493374,1134.209,75812.07944908322
1949-08-18,1134.174,66841.366493374,1134.174,75809.74000125597
1949-08-19,1134.199,66841.366493374,1134.199,75811.41103541829
1949-08-20,1134.159,66841.366493374,1134.159,75808.73738075857
1949-08-21,1134.159,66841.366493374,1134.159,75808.73738075857
1949-08-22,1134.179,66841.366493374,1134.179,75810.07420808842
1949-08-23,1134.139,66841.366493374,1134.139,75807.40055342868
1949-08-24,1134.164,66841.366493374,1134.164,75809.07158759102
1949-08-25,1134.144,66841.366493374,1134.144,75807.73476026116
1949-08-26,1134.179,66841.366493374,1134.179,75810.07420808842
1949-08-27,1134.149,66841.366493374,1134.149,75808.06896709361
1949-08-28,1134.139,66841.366493374,1134.139,75807.40055342868
1949-08-29,1134.179,66841.366493374,1134.179,75810.07420808842
1949-08-30,1134.149,66841.366493374,1134.149,75808.06896709361
1949-08-31,1134.159,66841.366493374,1134.159,75808.73738075857
1949-09-01,1134.139,66841.366493374,1134.139,75807.40055342868
1949-09-02,1134.149,66841.366493374,1134.149,75808.06896709361
1949-09-03,1134.169,66841.366493374,1134.169,75809.4057944235
1949-09-04,1134.144,66841.366493374,1134.144,75807.73476026116
1949-09-05,1134.119,66841.366493374,1134.119,75806.06372609882
1949-09-06,1134.139,66841.366493374,1134.139,75807.40055342868
1949-09-07,1134.124,66841.366493374,1134.124,75806.39793293129
1949-09-08,1134.149,66841.366493374,1134.149,75808.06896709361
1949-09-09,1134.154,66841.366493374,1134.154,75808.40317392608
1949-09-10,1134.159,66841.366493374,1134.159,75808.73738075857
1949-09-11,1134.139,66841.366493374,1134.139,75807.40055342868
1949-09-12,1134.119,66841.366493374,1134.119,75806.06372609882
1949-09-13,1134.119,66841.366493374,1134.119,75806.06372609882
1949-09-14,1134.134,66841.366493374,1134.134,75807.06634659623
1949-09-15,1134.089,66841.366493374,1134.089,75804.058485104
1949-09-16,1134.119,66841.366493374,1134.119,75806.06372609882
1949-09-17,1134.144,66841.366493374,1134.144,75807.73476026116
1949-09-18,1134.119,66841.366493374,1134.119,75806.06372609882
1949-09-19,1134.129,66841.366493374,1134.129,75806.73213976374
1949-09-20,1134.139,66841.366493374,1134.139,75807.40055342868
1949-09-21,1134.114,66841.366493374,1134.114,75805.72951926636
1949-09-22,1134.094,66841.366493374,1134.094,75804.39269193649
1949-09-23,1134.114,66841.366493374,1134.114,75805.72951926636
1949-09-24,1134.109,66841.366493374,1134.109,75805.39531243389
1949-09-25,1134.039,66841.366493374,1134.039,75800.71641677935
1949-09-26,1134.079,66841.366493374,1134.079,75803.39007143909
1949-09-27,1134.069,66841.366493374,1134.069,75802.72165777415
1949-09-28,1134.054,66841.366493374,1134.054,75801.71903727677
1949-09-29,1134.039,66841.366493374,1134.039,75800.71641677935
1949-09-30,1134.049,66841.366493374,1134.049,75801.38483044428
1949-10-01,1134.039,66841.366493374,1134.039,75800.71641677935
1949-10-02,1134.039,66841.366493374,1134.039,75800.71641677935
1949-10-03,1134.099,66841.366493374,1134.099,75804.72689876895
1949-10-04,1134.079,66841.366493374,1134.079,75803.39007143909
1949-10-05,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-06,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-07,1134.049,66841.366493374,1134.049,75801.38483044428
1949-10-08,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-09,1133.959,66743.6596994823,1133.959,75684.57360916527
1949-10-10,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-11,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-12,1134.049,66841.366493374,1134.049,75801.38483044428
1949-10-13,1134.069,66841.366493374,1134.069,75802.72165777415
1949-10-14,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-15,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-16,1134.059,66841.366493374,1134.059,75802.05324410921
1949-10-17,1134.074,66841.366493374,1134.074,75803.05586460662
1949-10-18,1134.044,66841.366493374,1134.044,75801.05062361182
1949-10-19,1134.039,66841.366493374,1134.039,75800.71641677935
1949-10-20,1134.069,66841.366493374,1134.069,75802.72165777415
1949-10-21,1134.044,66841.366493374,1134.044,75801.05062361182
1949-10-22,1134.044,66841.366493374,1134.044,75801.05062361182
1949-10-23,1134.049,66841.366493374,1134.049,75801.38483044428
1949-10-24,1134.044,66841.366493374,1134.044,75801.05062361182
1949-10-25,1134.039,66841.366493374,1134.039,75800.71641677935
1949-10-26,1134.029,66841.366493374,1134.029,75800.04800311441
1949-10-27,1134.019,66841.366493374,1134.019,75799.37958944948
1949-10-28,1134.039,66841.366493374,1134.039,75800.71641677935
1949-10-29,1134.019,66841.366493374,1134.019,75799.37958944948
1949-10-30,1134.019,66841.366493374,1134.019,75799.37958944948
1949-10-31,1133.999,66770.19428564071,1133.999,75717.33354972229
1949-11-01,1134.014,66841.366493374,1134.014,75799.04538261701
1949-11-02,1134.034,66841.366493374,1134.034,75800.38220994688
1949-11-03,1134.024,66841.366493374,1134.024,75799.71379628195
1949-11-04,1134.009,66841.366493374,1134.009,75798.71117578454
1949-11-05,1134.019,66841.366493374,1134.019,75799.37958944948
1949-11-06,1134.019,66841.366493374,1134.019,75799.37958944948
1949-11-07,1134.019,66841.366493374,1134.019,75799.37958944948
1949-11-08,1134.019,66841.366493374,1134.019,75799.37958944948
1949-11-09,1134.014,66841.366493374,1134.014,75799.04538261701
1949-11-10,1134.014,66841.366493374,1134.014,75799.04538261701
1949-11-11,1133.989,66770.19428564071,1133.989,75716.66584777943
1949-11-12,1134.009,66841.366493374,1134.009,75798.71117578454
1949-11-13,1134.009,66841.366493374,1134.009,75798.71117578454
1949-11-14,1133.989,66770.19428564071,1133.989,75716.66584777943
1949-11-15,1133.994,66770.19428564071,1133.994,75716.99969875085
1949-11-16,1133.999,66770.19428564071,1133.999,75717.33354972229
1949-11-17,1133.984,66770.19428564071,1133.984,75716.33199680799
1949-11-18,1133.959,66743.6596994823,1133.959,75684.57360916527
1949-11-19,1133.959,66743.6596994823,1133.959,75684.57360916527
1949-11-20,1133.964,66752.33923701076,1133.964,75694.74961055766
1949-11-21,1133.989,66770.19428564071,1133.989,75716.66584777943
1949-11-22,1133.964,66752.33923701076,1133.964,75694.74961055766
1949-11-23,1133.994,66770.19428564071,1133.994,75716.99969875085
1949-11-24,1133.959,66743.6596994823,1133.959,75684.57360916527
1949-11-25,1134.004,66841.366493374,1134.004,75798.37696895207
1949-11-26,1133.929,66649.92069417506,1133.929,75576.27792282523
1949-11-27,1133.974,66770.19428564071,1133.974,75715.66429486513
1949-11-28,1133.979,66770.19428564071,1133.979,75715.99814583658
1949-11-29,1133.939,66685.38280464843,1133.939,75617.15629212023
1949-11-30,1133.944,66701.99791934575,1133.944,75636.3303286546
1949-12-01,1133.929,66649.92069417506,1133.929,75576.27792282523
1949-12-02,1133.919,66605.5310593867,1133.919,75525.27717332871
1949-12-03,1133.959,66743.6596994823,1133.959,75684.57360916527
1949-12-04,1133.964,66752.33923701076,1133.964,75694.74961055766
