depth_m,area_m2
10.245000000000001,32546138400.0
10.254999999999999,32561112600.0
10.265,32576118300.0
10.274999999999999,32591004300.0
10.285,32605911900.0
10.295000000000002,32620927500.0
10.305,32635951200.0
10.315000000000001,32650748100.0
10.325,32665680000.0
10.335,32680508400.0
10.344999999999999,32695229700.0
10.355,32710150800.0
10.365,32724996300.0
10.375,32739844500.0
10.385000000000002,32754485700.0
10.395,32769395100.0
10.405000000000001,32784134400.0
10.415,32798871900.0
10.425,32813764200.0
10.434999999999999,32828555700.0
10.445,32843270700.0
10.455000000000002,32858019000.0
10.465,32872893300.0
10.475000000000001,32887418400.0
10.485,32902077600.0
10.495000000000001,32916878100.0
10.504999999999999,32931560700.0
10.515,32946244200.0
10.524999999999999,32961048300.0
10.535,32975736300.0
10.545000000000002,32990261400.0
10.555,33005029500.0
10.565000000000001,33019706700.0
10.575,33034324500.0
10.585,33049024200.0
10.594999999999999,33063672600.0
10.605,33078328200.0
10.615,33092944200.0
10.625,33107546700.0
10.635000000000002,33122170800.0
10.645,33136724700.0
10.655000000000001,33151377600.0
10.665,33165899100.0
10.675,33180498000.0
10.684999999999999,33195018600.0
10.695,33209643600.0
10.705000000000002,33224067900.0
10.715,33238653300.0
10.725000000000001,33253255800.0
10.735,33267778200.0
10.745000000000001,33282306900.0
10.754999999999999,33296829300.0
10.765,33311466000.0
10.774999999999999,33325854300.0
10.785,33340409100.0
10.795000000000002,33354963900.0
10.805,33369423300.0
10.815000000000001,33383954700.0
10.825,33398483400.0
10.835,33412855500.0
10.844999999999999,33427294200.0
10.855,33441894000.0
10.865,33456231900.0
10.875,33470606700.0
10.885000000000002,33485202000.0
10.895,33499691100.0
10.905000000000001,33514095600.0
10.915,33528534300.0
10.925,33543002700.0
10.934999999999999,33557231700.0
10.945,33571675800.0
10.955000000000002,33586147800.0
10.965,33600508200.0
10.975000000000001,33614806500.0
10.985,33629356800.0
10.995000000000001,33643740600.0
11.004999999999999,33657947100.0
11.015,33672438900.0
11.024999999999999,33686787600.0
11.035,33701057100.0
11.045000000000002,33715385100.0
11.055,33729728400.0
11.065000000000001,33743855700.0
11.075,33758130600.0
11.085,33772455900.0
11.094999999999999,33786712800.0
11.105,33800926500.0
11.115,33815270700.0
11.125,33829463700.0
11.135000000000002,33843716100.0
11.145,33858066600.0
11.155000000000001,33872258700.0
11.165,33886467900.0
11.175,33900797700.0
11.184999999999999,33915040200.0
11.195,33929085600.0
11.205000000000002,33943275900.0
11.215,33957500400.0
11.225000000000001,33971569200.0
11.235,33985606500.0
11.245000000000001,33999819300.0
11.254999999999999,34013934000.0
11.265,34027965900.0
11.274999999999999,34042131000.0
11.285,34056235800.0
11.295000000000002,34070302800.0
11.305,34084478700.0
11.315000000000001,34098490800.0
11.325,34112592900.0
11.335,34126626600.0
11.344999999999999,34140739500.0
11.355,34154767800.0
11.365,34168825800.0
11.375,34182884700.0
11.385000000000002,34196834700.0
11.395,34210845000.0
11.405000000000001,34224883200.0
11.415,34238890800.0
11.425,34252885800.0
11.434999999999999,34266785400.0
